country,year,month,level,maker,model,category,seats,region,units,units_ytd,yoy_pct,is_subtotal,source,source_url,source_name,source_site
VN,2024,3,model,BUS THACO,Minibus,Minibus,,Central,3,5,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,BUS THACO,Minibus,Minibus,,North,16,18,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,BUS THACO,Minibus,Minibus,,South,9,25,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,ALL,137,349,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,Central,14,29,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,North,52,155,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,South,71,165,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Everest,SUV,7 seats,ALL,899,2035,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Everest,SUV,7 seats,Central,175,358,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Everest,SUV,7 seats,North,398,934,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Everest,SUV,7 seats,South,326,743,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Explorer,SUV,7 seats,ALL,63,203,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Explorer,SUV,7 seats,Central,2,17,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Explorer,SUV,7 seats,North,31,107,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Explorer,SUV,7 seats,South,30,79,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CBU,Pick-up,5 seats,ALL,157,434,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CBU,Pick-up,5 seats,Central,24,85,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CBU,Pick-up,5 seats,North,63,180,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CBU,Pick-up,5 seats,South,70,169,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CKD,Pick-up,5 seats,ALL,1382,3128,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CKD,Pick-up,5 seats,Central,297,738,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CKD,Pick-up,5 seats,North,620,1348,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Ranger CKD,Pick-up,5 seats,South,465,1042,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Territory,MPV,5 seats,ALL,602,1212,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Territory,MPV,5 seats,Central,163,315,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Territory,MPV,5 seats,North,249,499,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Territory,MPV,5 seats,South,190,398,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Transit,Minibus,16 seats,ALL,583,1009,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Transit,Minibus,16 seats,Central,60,118,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Transit,Minibus,16 seats,North,257,430,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Ford,Transit,Minibus,16 seats,South,266,461,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,ALL,153,295,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,Central,23,55,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,North,55,103,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,South,75,137,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Hino,HINO,Other Truck,3 seats,ALL,283,483,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Hino,HINO,Other Truck,3 seats,Central,39,66,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Hino,HINO,Other Truck,3 seats,North,92,163,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Hino,HINO,Other Truck,3 seats,South,152,254,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,BR-V,MPV,7 seats,ALL,272,727,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,BR-V,MPV,7 seats,Central,58,129,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,BR-V,MPV,7 seats,North,85,235,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,BR-V,MPV,7 seats,South,129,363,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CITY,Sedan,5 seats,ALL,1043,2165,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CITY,Sedan,5 seats,Central,302,569,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CITY,Sedan,5 seats,North,536,1089,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CITY,Sedan,5 seats,South,205,507,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V (CKD),SUV,7 seats,ALL,467,786,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V (CKD),SUV,7 seats,Central,99,152,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V (CKD),SUV,7 seats,North,228,378,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V (CKD),SUV,7 seats,South,140,256,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V Hybrid,Hybrid,5 seats,ALL,182,294,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V Hybrid,Hybrid,5 seats,Central,19,43,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V Hybrid,Hybrid,5 seats,North,78,129,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,CR-V Hybrid,Hybrid,5 seats,South,85,122,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic,Sedan,5 seats,ALL,97,268,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic,Sedan,5 seats,Central,12,35,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic,Sedan,5 seats,North,27,55,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic,Sedan,5 seats,South,58,178,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic TypeR,Others,5 seats,ALL,1,6,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic TypeR,Others,5 seats,Central,,1,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic TypeR,Others,5 seats,North,,1,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,Civic TypeR,Others,5 seats,South,1,4,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,HR-V,SUV,5 seats,ALL,759,1842,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,HR-V,SUV,5 seats,Central,266,674,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,HR-V,SUV,5 seats,North,284,709,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda,HR-V,SUV,5 seats,South,209,459,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda Honda,Accord,Sedan,5 seats,ALL,11,31,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda Honda,Accord,Sedan,5 seats,Central,,1,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda Honda,Accord,Sedan,5 seats,North,6,9,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Honda Honda,Accord,Sedan,5 seats,South,5,21,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,Bus Chassis,Chassis,,ALL,24,24,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,Bus Chassis,Chassis,,South,24,24,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,D-Max,Pick-up,5 seats,ALL,47,76,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,D-Max,Pick-up,5 seats,Central,2,5,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,D-Max,Pick-up,5 seats,North,39,58,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,D-Max,Pick-up,5 seats,South,6,13,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,Truck,Other Truck,3 seats,ALL,809,1589,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,Truck,Other Truck,3 seats,Central,38,88,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,Truck,Other Truck,3 seats,North,340,691,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,Truck,Other Truck,3 seats,South,431,810,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,mu-X,SUV,7 seats,ALL,10,35,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,mu-X,SUV,7 seats,Central,1,1,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,mu-X,SUV,7 seats,North,4,18,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Isuzu,mu-X,SUV,7 seats,South,5,16,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Attrage,Sedan,5 seats,ALL,176,393,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Attrage,Sedan,5 seats,Central,50,112,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Attrage,Sedan,5 seats,North,43,136,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Attrage,Sedan,5 seats,South,83,145,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Outlander,SUV,7 seats,ALL,91,191,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Outlander,SUV,7 seats,Central,12,26,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Outlander,SUV,7 seats,North,49,98,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Outlander,SUV,7 seats,South,30,67,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Pajero Sport,SUV,7 seats,ALL,40,189,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Pajero Sport,SUV,7 seats,Central,3,8,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Pajero Sport,SUV,7 seats,North,35,159,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Pajero Sport,SUV,7 seats,South,2,22,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Triton,Pick-up,5 seats,ALL,216,435,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Triton,Pick-up,5 seats,Central,34,97,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Triton,Pick-up,5 seats,North,133,250,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Triton,Pick-up,5 seats,South,49,88,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Xforcce,SUV,5 seats,ALL,1334,1334,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Xforcce,SUV,5 seats,Central,474,474,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Xforcce,SUV,5 seats,North,492,492,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Xforcce,SUV,5 seats,South,368,368,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2024,3,model,Mitsubishi,Xpander (CBU),MPV,7 seats,ALL,1410,3197,,0,vama,http://vama.org.vn/Data/upload/files/2024/T3/VAMA%20sales%20report%20March%202024%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
